Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
slim-bandit-black,,,,,,,,Bandit - Black,,28,,30,JU9T1BBDT30-28,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391771,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Urinal-Slim_bandit_2b41f1d7-a632-4a18-aef2-98e77dd12f06.jpg?v=1587125171,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,28,,32,JU9T1BBDT32-28,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394659,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,29,,30,JU9T1BBDT30-29,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391788,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,29,,32,JU9T1BBDT32-29,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394666,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,30,,28,JU9T1BBDT28-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389877,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,30,,30,JU9T1BBDT30-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391795,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,30,,32,JU9T1BBDT32-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394673,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,30,,34,JU9T1BBDT34-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395632,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,30,,36,JU9T1BBDT36-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396592,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,31,,30,JU9T1BBDT30-31,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391801,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,31,,32,JU9T1BBDT32-31,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394680,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,31,,34,JU9T1BBDT34-31,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395649,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,32,,28,JU9T1BBDT28-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389891,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,32,,30,JU9T1BBDT30-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391818,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,32,,32,JU9T1BBDT32-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394697,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,32,,34,JU9T1BBDT34-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395656,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,32,,36,JU9T1BBDT36-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396615,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,33,,30,JU9T1BBDT30-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391825,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,33,,32,JU9T1BBDT32-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394703,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,33,,34,JU9T1BBDT34-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395663,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,34,,28,JU9T1BBDT28-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389914,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,34,,30,JU9T1BBDT30-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391832,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,34,,32,JU9T1BBDT32-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394710,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,34,,34,JU9T1BBDT34-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395670,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,34,,36,JU9T1BBDT36-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396639,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,36,,30,JU9T1BBDT30-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391856,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,36,,32,JU9T1BBDT32-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394734,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,36,,34,JU9T1BBDT34-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395694,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,36,,36,JU9T1BBDT36-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396653,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,38,,30,JU9T1BBDT30-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391863,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,38,,32,JU9T1BBDT32-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394741,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,38,,34,JU9T1BBDT34-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395700,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,40,,30,JU9T1BBDT30-40,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391870,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,40,,32,JU9T1BBDT32-40,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051394758,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,40,,34,JU9T1BBDT34-40,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395717,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,42,,30,JUXT1BBDT30-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563369,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,42,,32,JUXT1BBDT32-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563413,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,42,,34,JUXT1BBDT34-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563468,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,42,,36,JUXT1BBDT36-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563512,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,44,,28,JUXT1BBDT28-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563321,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,44,,30,JUXT1BBDT30-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563376,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,44,,32,JUXT1BBDT32-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563420,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,44,,34,JUXT1BBDT34-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563475,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,44,,36,JUXT1BBDT36-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563529,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,46,,30,JUXT1BBDT30-46,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563383,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,46,,32,JUXT1BBDT32-46,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563437,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,46,,34,JUXT1BBDT34-46,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563482,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,46,,36,JUXT1BBDT36-46,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563536,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,48,,30,JUXT1BBDT30-48,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563390,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,48,,32,JUXT1BBDT32-48,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563444,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,48,,34,JUXT1BBDT34-48,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563499,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,48,,36,JUXT1BBDT36-48,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563543,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,50,,30,JUXT1BBDT30-50,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563406,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,50,,32,JUXT1BBDT32-50,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563451,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,50,,34,JUXT1BBDT34-50,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563505,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,50,,36,JUXT1BBDT36-50,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563550,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,29,,28,JU9T1BBDT28-29,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389860,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,31,,28,JU9T1BBDT28-31,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389884,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,33,,28,JU9T1BBDT28-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389907,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,36,,28,JU9T1BBDT28-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389938,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,38,,28,JU9T1BBDT28-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389945,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,40,,28,JU9T1BBDT28-40,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389952,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,33,,36,JU9T1BBDT36-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396622,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,38,,36,JU9T1BBDT36-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396660,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,40,,36,JU9T1BBDT36-40,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396677,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
slim-bandit-black,,,,,,,,Bandit - Black,,42,,28,JUXT1BBDT28-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051563314,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,oz,,,
skinny-joker-light-indigo,Skinny / Joker,"<p>Extra fitted through the seat and thigh. Skinny to the knee and ankle with a narrow leg opening. The perfect skinny jean.</p>
<p>Made in our perfect, four way, dynamic super stretch fabric. As soft as a baby's bottom and stretches so your nuts ain't crushed</p>",The Perfect Jean,Jean,"meta-size-chart-size-guide-skinny, Split",true,Color,Joker - Light Indigo,First Choose Your Waist:,28,That Waist is Available in these Lengths:,28,JU9T2LJKR28-28,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051391139,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_joker_b6124f63-cfc7-4e45-a8f9-0ec140091f97.jpg?v=1587127797,1,,false,The Perfect Jean | Men's Skinny Stretch Jeans (Stupid Comfortable),"Our perfect skinny jean is made with our four-way, dynamic super stretch fabric.  Skinny is extra fitted through the knee, ankle, thigh, and butt, with a narrow leg opening.  As soft as a baby's bottom and stretches so your nuts ain't crushed",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_joker_b6124f63-cfc7-4e45-a8f9-0ec140091f97.jpg?v=1587127797,oz,,,active
skinny-joker-light-indigo,,,,,,,,Joker - Light Indigo,,28,,30,JU9T2LJKR30-28,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051393058,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Urinal-Skinny_joker_199bd52c-6955-4438-851b-94d05f1c2e58.jpg?v=1587127797,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_joker_b6124f63-cfc7-4e45-a8f9-0ec140091f97.jpg?v=1587127797,oz,,,
skinny-joker-light-indigo,,,,,,,,Joker - Light Indigo,,28,,32,JU9T2LJKR32-28,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051397858,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/BackBottom-Skinny_joker_e52b47c2-7ca4-45d6-bb97-ca42f8f5d975.jpg?v=1587127797,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_joker_b6124f63-cfc7-4e45-a8f9-0ec140091f97.jpg?v=1587127797,oz,,,
